uid,type,episodeNumber,name,url,description,season,places,State,MillionDollar,show,location,coords,point,lat,lng,altitude,hgtv_go_url,hgtv_go_url_good,hulu_url
190,TVEpisode,8,He Won't Bend; She Won't Spend,https://www.hgtv.com/shows/house-hunters/episodes/he-wont-bend-she-wont-spend,An Arkansas couple has been looking for their first home for so long that they've had a second child since they started. That's because he's a perfectionist who insists they find a flat yard near downtown Bentonville; and she's a self-professed cheapskate who wants the best deal possible; no matter what.,179,Bentonville,Arkansas,0,House Hunters,Bentonville; Arkansas,Bentonville; Benton County; Arkansas; 72712; United States of America,(36.3728538; -94.2088172; 0.0),36.3728538,-94.2088172,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/he-wont-bend-she-wont-spend,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a504
23,TVEpisode,9,Putting Down Roots in Arkansas,https://www.hgtv.com/shows/house-hunters/episodes/putting-down-roots-in-arkansas,A couple and their newborn daughter look to settle down and buy a home in Bentonville; Arkansas. He wants a castle-like; two-story brick home with a big yard; but she has her heart set on a single-level craftsman-style home that's less traditional.,193,Bentonville,Arkansas,0,House Hunters,Bentonville; Arkansas,Bentonville; Benton County; Arkansas; 72712; United States of America,(36.3728538; -94.2088172; 0.0),36.3728538,-94.2088172,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/putting-down-roots-in-arkansas,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a651
606,TVEpisode,2,Looking for a Place With a Pool in Las Vegas,https://www.hgtv.com/shows/house-hunters/episodes/looking-for-a-place-with-a-pool-in-las-vegas,A young performer looks to plant roots in Las Vegas; NV; and buy her first home. She's looking for a home with extra rooms for rental potential and a pool. While she's hoping for a midcentury modern to update; however; her good friend thinks taking on a fixer-upper could be too much work.,146,Las Vegas,Nevada,0,House Hunters,Las Vegas; Nevada,Las Vegas; Clark County; Nevada; United States of America,(36.1672559; -115.1485163; 0.0),36.1672559,-115.1485163,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/looking-for-a-place-with-a-pool-in-las-vegas,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a123
325,TVEpisode,9,Viva Las Retirement,https://www.hgtv.com/shows/house-hunters/episodes/viva-las-retirement,After a recent move to Las Vegas; a couple looks for a place that's tricked out for entertaining guests. She wants a huge; open-concept home with a pool but he's wanting something a little smaller with a quiet space where he can watch TV.,168,Las Vegas,Nevada,0,House Hunters,Las Vegas; Nevada,Las Vegas; Clark County; Nevada; United States of America,(36.1672559; -115.1485163; 0.0),36.1672559,-115.1485163,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/viva-las-retirement,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a406
82,TVEpisode,12,Spending Big in Vegas,https://www.hgtv.com/shows/house-hunters/episodes/spending-big-in-vegas,A couple is looking to hit the jackpot on a home in fabulous Las Vegas. She is ready to spend big on a home with some serious Vegas glam; but he is determined to sell her on an affordable fixer-upper.,188,Las Vegas,Nevada,0,House Hunters,Las Vegas; Nevada,Las Vegas; Clark County; Nevada; United States of America,(36.1672559; -115.1485163; 0.0),36.1672559,-115.1485163,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/spending-big-in-vegas,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a601
19,TVEpisode,5,Sin City Sibling Rivalry,https://www.hgtv.com/shows/house-hunters/episodes/sin-city-sibling-rivalry,A Virginia real estate agent looks to purchase a vacation home in Las Vegas; Nevada. She's brought her brother along for the search; and he's interested in a single-family home; but she wants a townhouse or condo that's low maintenance.,193,Las Vegas,Nevada,0,House Hunters,Las Vegas; Nevada,Las Vegas; Clark County; Nevada; United States of America,(36.1672559; -115.1485163; 0.0),36.1672559,-115.1485163,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/sin-city-sibling-rivalry,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a656
229,TVEpisode,12,Going Country in Cookeville,https://www.hgtv.com/shows/house-hunters/episodes/going-country-in-cookeville,A Los Angeles couple is leaving big city life behind and moving to Cookeville; Tennessee. She wants a big house with a pool close to town for all the kids they're planning to adopt. He wants to go full rural; with tons of acreage far from town.,177,Cookeville,Tennessee,0,House Hunters,Cookeville; Tennessee,Cookeville; Putnam County; Tennessee; United States of America,(36.1623886; -85.4997057; 0.0),36.1623886,-85.4997057,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/going-country-in-cookeville,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a487
560,TVEpisode,8,Butting Heads in Nashville,https://www.hgtv.com/shows/house-hunters/episodes/butting-heads-in-nashville,Nashville newcomers are on the hunt for a house; but he wants an industrial loft and she wants a cozy Craftsman. They both agree on the need for additional space for rental income; though.,150,Nashville,Tennessee,0,House Hunters,Nashville; Tennessee,Nashville-Davidson; Davidson County; Tennessee; United States of America,(36.1622296; -86.7743531; 0.0),36.1622296,-86.7743531,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/butting-heads-in-nashville,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a177
538,TVEpisode,12,No Bathroom Closets in Nashville,https://www.hgtv.com/shows/house-hunters/episodes/no-bathroom-closets-in-nashville,Two doctors are looking to buy their first home in Nashville. While she wants a homey Craftsman; he wants something sleek and modern with a master closet that's not attached to the master bathroom.,152,Nashville,Tennessee,0,House Hunters,Nashville; Tennessee,Nashville-Davidson; Davidson County; Tennessee; United States of America,(36.1622296; -86.7743531; 0.0),36.1622296,-86.7743531,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/no-bathroom-closets-in-nashville,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a203
532,TVEpisode,6,Feline Friendly in Tennessee,https://www.hgtv.com/shows/house-hunters/episodes/feline-friendly-in-tennessee,A Tennessee couple is searching for a house with rental potential; but they aren't on the same page when it comes to renovation. He prefers an older place with character they can completely remodel; and she's hoping for a move-in ready ranch.,152,,Tennessee,0,House Hunters,Nashville; Tennessee,Nashville-Davidson; Davidson County; Tennessee; United States of America,(36.1622296; -86.7743531; 0.0),36.1622296,-86.7743531,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/feline-friendly-in-tennessee,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a204
392,TVEpisode,11,To Downsize or Not in Nashville,https://www.hgtv.com/shows/house-hunters/episodes/to-downsize-or-not-in-nashville,Married lawyers are moving with their teenage boys from a large house in Arkansas to Nashville; but the size of their new place is open to debate. He wants another huge house but on a smaller lot that needs less maintenance. She wants a big lot with lots of trees and privacy but a smaller house because their sons are starting to leave home.,163,Nashville,Tennessee,0,House Hunters,Nashville; Tennessee,Nashville-Davidson; Davidson County; Tennessee; United States of America,(36.1622296; -86.7743531; 0.0),36.1622296,-86.7743531,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/to-downsize-or-not-in-nashville,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a343
338,TVEpisode,9,First-Time Buyers in Nashville,https://www.hgtv.com/shows/house-hunters/episodes/first-time-buyers-in-nashville,A newly married Nashville couple is ready to move from his bachelor pad into a home large enough for their growing family. She wants a Colonial that's just a stone's throw away from her mom's house; but he wants a farmhouse located farther from home.,167,Nashville,Tennessee,0,House Hunters,Nashville; Tennessee,Nashville-Davidson; Davidson County; Tennessee; United States of America,(36.1622296; -86.7743531; 0.0),36.1622296,-86.7743531,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/first-time-buyers-in-nashville,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a397
284,TVEpisode,6,City Wife vs. Suburban Husband,https://www.hgtv.com/shows/house-hunters/episodes/city-wife-vs-suburban-husband,Newlyweds are on the hunt for a home in Nashville. She wants the downtown experience in a sleek; contemporary building with a rooftop patio; while he is looking for the peace and quiet of the suburbs.,171,Nashville,Tennessee,0,House Hunters,Nashville; Tennessee,Nashville-Davidson; Davidson County; Tennessee; United States of America,(36.1622296; -86.7743531; 0.0),36.1622296,-86.7743531,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/city-wife-vs-suburban-husband,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a448
277,TVEpisode,12,Looking for a Log Cabin in Nashville,https://www.hgtv.com/shows/house-hunters/episodes/looking-for-a-log-cabin-in-nashville,Grandparents moving to Nashville are looking for a house with enough room for their visiting family to stay. He wants a newer place so he doesn't have to deal with renovations. However; she dreams of having an older log cabin where she can add her touches.,172,Nashville,Tennessee,0,House Hunters,Nashville; Tennessee,Nashville-Davidson; Davidson County; Tennessee; United States of America,(36.1622296; -86.7743531; 0.0),36.1622296,-86.7743531,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/looking-for-a-log-cabin-in-nashville,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a460
200,TVEpisode,4,Cooking Up a Budget Battle in Nashville,https://www.hgtv.com/shows/house-hunters/episodes/cooking-up-a-budget-battle-in-nashville,A professional chef knows what he wants for a house in Nashville but his restaurant co-owner and partner wants the complete opposite. While one is focused on sticking to the budget; the other is willing to break the bank to get everything he wants.,178,Nashville,Tennessee,0,House Hunters,Nashville; Tennessee,Nashville-Davidson; Davidson County; Tennessee; United States of America,(36.1622296; -86.7743531; 0.0),36.1622296,-86.7743531,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/cooking-up-a-budget-battle-in-nashville,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a489
206,TVEpisode,10,Going Ashore in Gallatin; Tennessee,https://www.hgtv.com/shows/house-hunters/episodes/going-ashore-in-gallatin-tennessee,A suburban Nashville couple is ready to end houseboat living and start a family on dry land. He wants another fixer with a lot of acreage in the country but she'd prefer a home in town that doesn't come with a lot of projects.,178,Nashville,Tennessee,0,House Hunters,Nashville; Tennessee,Nashville-Davidson; Davidson County; Tennessee; United States of America,(36.1622296; -86.7743531; 0.0),36.1622296,-86.7743531,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/going-ashore-in-gallatin-tennessee,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a498
193,TVEpisode,11,Needing a New Build in Nashville,https://www.hgtv.com/shows/house-hunters/episodes/needing-a-new-build-in-nashville,A couple relocating from Chattanooga to Nashville is on the hunt for a large family home. She's looking for something stately that's closer to the city; while he wants a newer place in a suburban planned community.,179,Nashville,Tennessee,0,House Hunters,Nashville; Tennessee,Nashville-Davidson; Davidson County; Tennessee; United States of America,(36.1622296; -86.7743531; 0.0),36.1622296,-86.7743531,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/needing-a-new-build-in-nashville,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a514
79,TVEpisode,9,Put a Ring on It,https://www.hgtv.com/shows/house-hunters/episodes/put-a-ring-on-it,A young Nashville couple is ready to buy their first house together; but he's being a stickler about cost and doesn't want to go a single penny over their budget. It turns out he has a good reason: he is secretly planning to buy her a ring.,188,Nashville,Tennessee,0,House Hunters,Nashville; Tennessee,Nashville-Davidson; Davidson County; Tennessee; United States of America,(36.1622296; -86.7743531; 0.0),36.1622296,-86.7743531,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/put-a-ring-on-it,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a602
68,TVEpisode,9,Spender Versus Saver in Nashville,https://www.hgtv.com/shows/house-hunters/episodes/spender-versus-saver-in-nashville,Newlyweds hunt for a home in Nashville with space to grow. She wants a brick property in the suburbs; but he wants to be near downtown and worries she'll go over budget on a home like she did for their wedding.,189,Nashville,Tennessee,0,House Hunters,Nashville; Tennessee,Nashville-Davidson; Davidson County; Tennessee; United States of America,(36.1622296; -86.7743531; 0.0),36.1622296,-86.7743531,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/spender-versus-saver-in-nashville,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a613
32,TVEpisode,8,New in Nashville,https://www.hgtv.com/shows/house-hunters/episodes/new-in-nashville,A newlywed couple relocates to Nashville and looks to purchase a new home. She's looking for a new build with an open floor plan and plenty of closet space; but he prefers something more traditional with character and needs room for his collectibles.,192,Nashville,Tennessee,0,House Hunters,Nashville; Tennessee,Nashville-Davidson; Davidson County; Tennessee; United States of America,(36.1622296; -86.7743531; 0.0),36.1622296,-86.7743531,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/new-in-nashville,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a645
